PRED|XP_009064576.1_hypothetical_protein_LOTGIDRAFT_150994_[Lottia_gigantea]|0.5|0.74	a6749e079e339bb5212d0c2d71584e37	123	PANTHER	PTHR11426	HISTONE H3	1	123	3.4E-68	T	28-11-2025	IPR000164	Histone H3/CENP-A	GO:0000786(InterPro)|GO:0003677(InterPro)|GO:0030527(InterPro)
PRED|XP_009064576.1_hypothetical_protein_LOTGIDRAFT_150994_[Lottia_gigantea]|0.5|0.74	a6749e079e339bb5212d0c2d71584e37	123	Pfam	PF00125	Core histone H2A/H2B/H3/H4	2	119	3.1E-36	T	28-11-2025	IPR007125	Histone H2A/H2B/H3	GO:0003677(InterPro)
PRED|XP_009064576.1_hypothetical_protein_LOTGIDRAFT_150994_[Lottia_gigantea]|0.5|0.74	a6749e079e339bb5212d0c2d71584e37	123	FunFam	G3DSA:1.10.20.10:FF:000078	Histone H3	1	42	1.5E-26	T	28-11-2025	-	-	-
PRED|XP_009064576.1_hypothetical_protein_LOTGIDRAFT_150994_[Lottia_gigantea]|0.5|0.74	a6749e079e339bb5212d0c2d71584e37	123	FunFam	G3DSA:1.10.20.10:FF:000044	Histone H3.3	45	123	1.0E-46	T	28-11-2025	-	-	-
PRED|XP_005987867.1_histone_H3.3A_isoform_X2_[Latimeria_chalumnae]|0.5|0.74	a6749e079e339bb5212d0c2d71584e37	123	PRINTS	PR00622	Histone H3 signature	26	47	8.8E-45	T	28-11-2025	IPR000164	Histone H3/CENP-A	GO:0000786(InterPro)|GO:0003677(InterPro)|GO:0030527(InterPro)
PRED|XP_005987867.1_histone_H3.3A_isoform_X2_[Latimeria_chalumnae]|0.5|0.74	a6749e079e339bb5212d0c2d71584e37	123	PRINTS	PR00622	Histone H3 signature	9	23	8.8E-45	T	28-11-2025	IPR000164	Histone H3/CENP-A	GO:0000786(InterPro)|GO:0003677(InterPro)|GO:0030527(InterPro)
PRED|XP_005987867.1_histone_H3.3A_isoform_X2_[Latimeria_chalumnae]|0.5|0.74	a6749e079e339bb5212d0c2d71584e37	123	PRINTS	PR00622	Histone H3 signature	101	122	8.8E-45	T	28-11-2025	IPR000164	Histone H3/CENP-A	GO:0000786(InterPro)|GO:0003677(InterPro)|GO:0030527(InterPro)
PRED|XP_005987867.1_histone_H3.3A_isoform_X2_[Latimeria_chalumnae]|0.5|0.74	a6749e079e339bb5212d0c2d71584e37	123	PRINTS	PR00622	Histone H3 signature	85	101	8.8E-45	T	28-11-2025	IPR000164	Histone H3/CENP-A	GO:0000786(InterPro)|GO:0003677(InterPro)|GO:0030527(InterPro)
PRED|XP_005987867.1_histone_H3.3A_isoform_X2_[Latimeria_chalumnae]|0.5|0.74	a6749e079e339bb5212d0c2d71584e37	123	CDD	cd22911	HFD_H3	32	120	1.28947E-56	T	28-11-2025	-	-	-
PRED|XP_005987867.1_histone_H3.3A_isoform_X2_[Latimeria_chalumnae]|0.5|0.74	a6749e079e339bb5212d0c2d71584e37	123	SUPERFAMILY	SSF47113	Histone-fold	1	120	2.27E-48	T	28-11-2025	IPR009072	Histone-fold	GO:0046982(InterPro)
PRED|XP_005987867.1_histone_H3.3A_isoform_X2_[Latimeria_chalumnae]|0.5|0.74	a6749e079e339bb5212d0c2d71584e37	123	SMART	SM00428	h35	26	123	1.8E-62	T	28-11-2025	IPR000164	Histone H3/CENP-A	GO:0000786(InterPro)|GO:0003677(InterPro)|GO:0030527(InterPro)
PRED|XP_005987867.1_histone_H3.3A_isoform_X2_[Latimeria_chalumnae]|0.5|0.74	a6749e079e339bb5212d0c2d71584e37	123	Gene3D	G3DSA:1.10.20.10	Histone, subunit A	1	123	1.7E-64	T	28-11-2025	IPR009072	Histone-fold	GO:0046982(InterPro)
PRED|XP_005987867.1_histone_H3.3A_isoform_X2_[Latimeria_chalumnae]|0.5|0.74	a6749e079e339bb5212d0c2d71584e37	123	PANTHER	PTHR11426	HISTONE H3	1	123	3.4E-68	T	28-11-2025	IPR000164	Histone H3/CENP-A	GO:0000786(InterPro)|GO:0003677(InterPro)|GO:0030527(InterPro)
PRED|XP_005987867.1_histone_H3.3A_isoform_X2_[Latimeria_chalumnae]|0.5|0.74	a6749e079e339bb5212d0c2d71584e37	123	Pfam	PF00125	Core histone H2A/H2B/H3/H4	2	119	3.1E-36	T	28-11-2025	IPR007125	Histone H2A/H2B/H3	GO:0003677(InterPro)
PRED|XP_005987867.1_histone_H3.3A_isoform_X2_[Latimeria_chalumnae]|0.5|0.74	a6749e079e339bb5212d0c2d71584e37	123	FunFam	G3DSA:1.10.20.10:FF:000078	Histone H3	1	42	1.5E-26	T	28-11-2025	-	-	-
PRED|XP_005987867.1_histone_H3.3A_isoform_X2_[Latimeria_chalumnae]|0.5|0.74	a6749e079e339bb5212d0c2d71584e37	123	FunFam	G3DSA:1.10.20.10:FF:000044	Histone H3.3	45	123	1.0E-46	T	28-11-2025	-	-	-
PRED|XP_040031885.1_H3_histone_family_3D_[Gasterosteus_aculeatus_aculeatus]|0.5|0.74	a6749e079e339bb5212d0c2d71584e37	123	PRINTS	PR00622	Histone H3 signature	26	47	8.8E-45	T	28-11-2025	IPR000164	Histone H3/CENP-A	GO:0000786(InterPro)|GO:0003677(InterPro)|GO:0030527(InterPro)
PRED|XP_040031885.1_H3_histone_family_3D_[Gasterosteus_aculeatus_aculeatus]|0.5|0.74	a6749e079e339bb5212d0c2d71584e37	123	PRINTS	PR00622	Histone H3 signature	9	23	8.8E-45	T	28-11-2025	IPR000164	Histone H3/CENP-A	GO:0000786(InterPro)|GO:0003677(InterPro)|GO:0030527(InterPro)
PRED|XP_040031885.1_H3_histone_family_3D_[Gasterosteus_aculeatus_aculeatus]|0.5|0.74	a6749e079e339bb5212d0c2d71584e37	123	PRINTS	PR00622	Histone H3 signature	101	122	8.8E-45	T	28-11-2025	IPR000164	Histone H3/CENP-A	GO:0000786(InterPro)|GO:0003677(InterPro)|GO:0030527(InterPro)
PRED|XP_040031885.1_H3_histone_family_3D_[Gasterosteus_aculeatus_aculeatus]|0.5|0.74	a6749e079e339bb5212d0c2d71584e37	123	PRINTS	PR00622	Histone H3 signature	85	101	8.8E-45	T	28-11-2025	IPR000164	Histone H3/CENP-A	GO:0000786(InterPro)|GO:0003677(InterPro)|GO:0030527(InterPro)
PRED|XP_040031885.1_H3_histone_family_3D_[Gasterosteus_aculeatus_aculeatus]|0.5|0.74	a6749e079e339bb5212d0c2d71584e37	123	CDD	cd22911	HFD_H3	32	120	1.28947E-56	T	28-11-2025	-	-	-
PRED|XP_040031885.1_H3_histone_family_3D_[Gasterosteus_aculeatus_aculeatus]|0.5|0.74	a6749e079e339bb5212d0c2d71584e37	123	SUPERFAMILY	SSF47113	Histone-fold	1	120	2.27E-48	T	28-11-2025	IPR009072	Histone-fold	GO:0046982(InterPro)
PRED|XP_040031885.1_H3_histone_family_3D_[Gasterosteus_aculeatus_aculeatus]|0.5|0.74	a6749e079e339bb5212d0c2d71584e37	123	SMART	SM00428	h35	26	123	1.8E-62	T	28-11-2025	IPR000164	Histone H3/CENP-A	GO:0000786(InterPro)|GO:0003677(InterPro)|GO:0030527(InterPro)
PRED|XP_040031885.1_H3_histone_family_3D_[Gasterosteus_aculeatus_aculeatus]|0.5|0.74	a6749e079e339bb5212d0c2d71584e37	123	Gene3D	G3DSA:1.10.20.10	Histone, subunit A	1	123	1.7E-64	T	28-11-2025	IPR009072	Histone-fold	GO:0046982(InterPro)
PRED|XP_040031885.1_H3_histone_family_3D_[Gasterosteus_aculeatus_aculeatus]|0.5|0.74	a6749e079e339bb5212d0c2d71584e37	123	PANTHER	PTHR11426	HISTONE H3	1	123	3.4E-68	T	28-11-2025	IPR000164	Histone H3/CENP-A	GO:0000786(InterPro)|GO:0003677(InterPro)|GO:0030527(InterPro)
PRED|XP_040031885.1_H3_histone_family_3D_[Gasterosteus_aculeatus_aculeatus]|0.5|0.74	a6749e079e339bb5212d0c2d71584e37	123	Pfam	PF00125	Core histone H2A/H2B/H3/H4	2	119	3.1E-36	T	28-11-2025	IPR007125	Histone H2A/H2B/H3	GO:0003677(InterPro)
PRED|XP_040031885.1_H3_histone_family_3D_[Gasterosteus_aculeatus_aculeatus]|0.5|0.74	a6749e079e339bb5212d0c2d71584e37	123	FunFam	G3DSA:1.10.20.10:FF:000078	Histone H3	1	42	1.5E-26	T	28-11-2025	-	-	-
PRED|XP_040031885.1_H3_histone_family_3D_[Gasterosteus_aculeatus_aculeatus]|0.5|0.74	a6749e079e339bb5212d0c2d71584e37	123	FunFam	G3DSA:1.10.20.10:FF:000044	Histone H3.3	45	123	1.0E-46	T	28-11-2025	-	-	-
PRED|XP_008197392.1_histone_H3.3A_[Tribolium_castaneum]|0.5|0.74	a6749e079e339bb5212d0c2d71584e37	123	PRINTS	PR00622	Histone H3 signature	26	47	8.8E-45	T	28-11-2025	IPR000164	Histone H3/CENP-A	GO:0000786(InterPro)|GO:0003677(InterPro)|GO:0030527(InterPro)
PRED|XP_008197392.1_histone_H3.3A_[Tribolium_castaneum]|0.5|0.74	a6749e079e339bb5212d0c2d71584e37	123	PRINTS	PR00622	Histone H3 signature	9	23	8.8E-45	T	28-11-2025	IPR000164	Histone H3/CENP-A	GO:0000786(InterPro)|GO:0003677(InterPro)|GO:0030527(InterPro)
PRED|XP_008197392.1_histone_H3.3A_[Tribolium_castaneum]|0.5|0.74	a6749e079e339bb5212d0c2d71584e37	123	PRINTS	PR00622	Histone H3 signature	101	122	8.8E-45	T	28-11-2025	IPR000164	Histone H3/CENP-A	GO:0000786(InterPro)|GO:0003677(InterPro)|GO:0030527(InterPro)
PRED|XP_008197392.1_histone_H3.3A_[Tribolium_castaneum]|0.5|0.74	a6749e079e339bb5212d0c2d71584e37	123	PRINTS	PR00622	Histone H3 signature	85	101	8.8E-45	T	28-11-2025	IPR000164	Histone H3/CENP-A	GO:0000786(InterPro)|GO:0003677(InterPro)|GO:0030527(InterPro)
PRED|XP_008197392.1_histone_H3.3A_[Tribolium_castaneum]|0.5|0.74	a6749e079e339bb5212d0c2d71584e37	123	CDD	cd22911	HFD_H3	32	120	1.28947E-56	T	28-11-2025	-	-	-
PRED|XP_008197392.1_histone_H3.3A_[Tribolium_castaneum]|0.5|0.74	a6749e079e339bb5212d0c2d71584e37	123	SUPERFAMILY	SSF47113	Histone-fold	1	120	2.27E-48	T	28-11-2025	IPR009072	Histone-fold	GO:0046982(InterPro)
PRED|XP_008197392.1_histone_H3.3A_[Tribolium_castaneum]|0.5|0.74	a6749e079e339bb5212d0c2d71584e37	123	SMART	SM00428	h35	26	123	1.8E-62	T	28-11-2025	IPR000164	Histone H3/CENP-A	GO:0000786(InterPro)|GO:0003677(InterPro)|GO:0030527(InterPro)
PRED|XP_008197392.1_histone_H3.3A_[Tribolium_castaneum]|0.5|0.74	a6749e079e339bb5212d0c2d71584e37	123	Gene3D	G3DSA:1.10.20.10	Histone, subunit A	1	123	1.7E-64	T	28-11-2025	IPR009072	Histone-fold	GO:0046982(InterPro)
PRED|XP_008197392.1_histone_H3.3A_[Tribolium_castaneum]|0.5|0.74	a6749e079e339bb5212d0c2d71584e37	123	PANTHER	PTHR11426	HISTONE H3	1	123	3.4E-68	T	28-11-2025	IPR000164	Histone H3/CENP-A	GO:0000786(InterPro)|GO:0003677(InterPro)|GO:0030527(InterPro)
PRED|XP_008197392.1_histone_H3.3A_[Tribolium_castaneum]|0.5|0.74	a6749e079e339bb5212d0c2d71584e37	123	Pfam	PF00125	Core histone H2A/H2B/H3/H4	2	119	3.1E-36	T	28-11-2025	IPR007125	Histone H2A/H2B/H3	GO:0003677(InterPro)
PRED|XP_008197392.1_histone_H3.3A_[Tribolium_castaneum]|0.5|0.74	a6749e079e339bb5212d0c2d71584e37	123	FunFam	G3DSA:1.10.20.10:FF:000078	Histone H3	1	42	1.5E-26	T	28-11-2025	-	-	-
PRED|XP_008197392.1_histone_H3.3A_[Tribolium_castaneum]|0.5|0.74	a6749e079e339bb5212d0c2d71584e37	123	FunFam	G3DSA:1.10.20.10:FF:000044	Histone H3.3	45	123	1.0E-46	T	28-11-2025	-	-	-
PRED|XP_038965307.1_phospholipase_A2_membrane_associated_isoform_X1_[Rattus_norvegicus]|1.0|0.92	5ae1b0625f4e391d75d3c61023ccbc54	112	PRINTS	PR00389	Phospholipase A2 signature	52	66	2.1E-23	T	28-11-2025	IPR001211	Phospholipase A2	GO:0004623(InterPro)|GO:0005509(InterPro)|GO:0016042(InterPro)
PRED|XP_038965307.1_phospholipase_A2_membrane_associated_isoform_X1_[Rattus_norvegicus]|1.0|0.92	5ae1b0625f4e391d75d3c61023ccbc54	112	PRINTS	PR00389	Phospholipase A2 signature	71	87	2.1E-23	T	28-11-2025	IPR001211	Phospholipase A2	GO:0004623(InterPro)|GO:0005509(InterPro)|GO:0016042(InterPro)
PRED|XP_038965307.1_phospholipase_A2_membrane_associated_isoform_X1_[Rattus_norvegicus]|1.0|0.92	5ae1b0625f4e391d75d3c61023ccbc54	112	PRINTS	PR00389	Phospholipase A2 signature	23	41	2.1E-23	T	28-11-2025	IPR001211	Phospholipase A2	GO:0004623(InterPro)|GO:0005509(InterPro)|GO:0016042(InterPro)
PRED|XP_038965307.1_phospholipase_A2_membrane_associated_isoform_X1_[Rattus_norvegicus]|1.0|0.92	5ae1b0625f4e391d75d3c61023ccbc54	112	PRINTS	PR00389	Phospholipase A2 signature	4	22	2.1E-23	T	28-11-2025	IPR001211	Phospholipase A2	GO:0004623(InterPro)|GO:0005509(InterPro)|GO:0016042(InterPro)
PRED|XP_038965307.1_phospholipase_A2_membrane_associated_isoform_X1_[Rattus_norvegicus]|1.0|0.92	5ae1b0625f4e391d75d3c61023ccbc54	112	Gene3D	G3DSA:1.20.90.10	Phospholipase A2 domain	4	112	1.1E-33	T	28-11-2025	IPR036444	Phospholipase A2 domain superfamily	GO:0004623(InterPro)|GO:0006644(InterPro)|GO:0050482(InterPro)
PRED|XP_038965307.1_phospholipase_A2_membrane_associated_isoform_X1_[Rattus_norvegicus]|1.0|0.92	5ae1b0625f4e391d75d3c61023ccbc54	112	SMART	SM00085	PA-fin	1	106	8.0E-43	T	28-11-2025	IPR016090	Phospholipase A2-like, central domain	GO:0004623(InterPro)|GO:0006644(InterPro)|GO:0050482(InterPro)
PRED|XP_038965307.1_phospholipase_A2_membrane_associated_isoform_X1_[Rattus_norvegicus]|1.0|0.92	5ae1b0625f4e391d75d3c61023ccbc54	112	SUPERFAMILY	SSF48619	Phospholipase A2, PLA2	6	112	1.97E-38	T	28-11-2025	IPR036444	Phospholipase A2 domain superfamily	GO:0004623(InterPro)|GO:0006644(InterPro)|GO:0050482(InterPro)
PRED|XP_038965307.1_phospholipase_A2_membrane_associated_isoform_X1_[Rattus_norvegicus]|1.0|0.92	5ae1b0625f4e391d75d3c61023ccbc54	112	Pfam	PF00068	Phospholipase A2	6	97	3.9E-29	T	28-11-2025	IPR016090	Phospholipase A2-like, central domain	GO:0004623(InterPro)|GO:0006644(InterPro)|GO:0050482(InterPro)
PRED|XP_038965307.1_phospholipase_A2_membrane_associated_isoform_X1_[Rattus_norvegicus]|1.0|0.92	5ae1b0625f4e391d75d3c61023ccbc54	112	PANTHER	PTHR11716	PHOSPHOLIPASE A2 FAMILY MEMBER	7	111	2.9E-27	T	28-11-2025	IPR001211	Phospholipase A2	GO:0004623(InterPro)|GO:0005509(PANTHER)|GO:0005509(InterPro)|GO:0005543(PANTHER)|GO:0006644(PANTHER)|GO:0016042(InterPro)|GO:0042130(PANTHER)|GO:0047498(PANTHER)
PRED|XP_038965307.1_phospholipase_A2_membrane_associated_isoform_X1_[Rattus_norvegicus]|1.0|0.92	5ae1b0625f4e391d75d3c61023ccbc54	112	CDD	cd00125	PLA2c	7	105	1.95814E-41	T	28-11-2025	IPR016090	Phospholipase A2-like, central domain	GO:0004623(InterPro)|GO:0006644(InterPro)|GO:0050482(InterPro)
PRED|XP_038965307.1_phospholipase_A2_membrane_associated_isoform_X1_[Rattus_norvegicus]|1.0|0.92	5ae1b0625f4e391d75d3c61023ccbc54	112	FunFam	G3DSA:1.20.90.10:FF:000001	Basic phospholipase A2 homolog	2	112	2.4E-41	T	28-11-2025	-	-	-
PRED|XP_006239208.1_phospholipase_A2_membrane_associated_isoform_X1_[Rattus_norvegicus]|1.0|0.92	5ae1b0625f4e391d75d3c61023ccbc54	112	PRINTS	PR00389	Phospholipase A2 signature	52	66	2.1E-23	T	28-11-2025	IPR001211	Phospholipase A2	GO:0004623(InterPro)|GO:0005509(InterPro)|GO:0016042(InterPro)
PRED|XP_006239208.1_phospholipase_A2_membrane_associated_isoform_X1_[Rattus_norvegicus]|1.0|0.92	5ae1b0625f4e391d75d3c61023ccbc54	112	PRINTS	PR00389	Phospholipase A2 signature	71	87	2.1E-23	T	28-11-2025	IPR001211	Phospholipase A2	GO:0004623(InterPro)|GO:0005509(InterPro)|GO:0016042(InterPro)
PRED|XP_006239208.1_phospholipase_A2_membrane_associated_isoform_X1_[Rattus_norvegicus]|1.0|0.92	5ae1b0625f4e391d75d3c61023ccbc54	112	PRINTS	PR00389	Phospholipase A2 signature	23	41	2.1E-23	T	28-11-2025	IPR001211	Phospholipase A2	GO:0004623(InterPro)|GO:0005509(InterPro)|GO:0016042(InterPro)
PRED|XP_006239208.1_phospholipase_A2_membrane_associated_isoform_X1_[Rattus_norvegicus]|1.0|0.92	5ae1b0625f4e391d75d3c61023ccbc54	112	PRINTS	PR00389	Phospholipase A2 signature	4	22	2.1E-23	T	28-11-2025	IPR001211	Phospholipase A2	GO:0004623(InterPro)|GO:0005509(InterPro)|GO:0016042(InterPro)
PRED|XP_006239208.1_phospholipase_A2_membrane_associated_isoform_X1_[Rattus_norvegicus]|1.0|0.92	5ae1b0625f4e391d75d3c61023ccbc54	112	Gene3D	G3DSA:1.20.90.10	Phospholipase A2 domain	4	112	1.1E-33	T	28-11-2025	IPR036444	Phospholipase A2 domain superfamily	GO:0004623(InterPro)|GO:0006644(InterPro)|GO:0050482(InterPro)
PRED|XP_006239208.1_phospholipase_A2_membrane_associated_isoform_X1_[Rattus_norvegicus]|1.0|0.92	5ae1b0625f4e391d75d3c61023ccbc54	112	SMART	SM00085	PA-fin	1	106	8.0E-43	T	28-11-2025	IPR016090	Phospholipase A2-like, central domain	GO:0004623(InterPro)|GO:0006644(InterPro)|GO:0050482(InterPro)
PRED|XP_006239208.1_phospholipase_A2_membrane_associated_isoform_X1_[Rattus_norvegicus]|1.0|0.92	5ae1b0625f4e391d75d3c61023ccbc54	112	SUPERFAMILY	SSF48619	Phospholipase A2, PLA2	6	112	1.97E-38	T	28-11-2025	IPR036444	Phospholipase A2 domain superfamily	GO:0004623(InterPro)|GO:0006644(InterPro)|GO:0050482(InterPro)
PRED|XP_006239208.1_phospholipase_A2_membrane_associated_isoform_X1_[Rattus_norvegicus]|1.0|0.92	5ae1b0625f4e391d75d3c61023ccbc54	112	Pfam	PF00068	Phospholipase A2	6	97	3.9E-29	T	28-11-2025	IPR016090	Phospholipase A2-like, central domain	GO:0004623(InterPro)|GO:0006644(InterPro)|GO:0050482(InterPro)
PRED|XP_006239208.1_phospholipase_A2_membrane_associated_isoform_X1_[Rattus_norvegicus]|1.0|0.92	5ae1b0625f4e391d75d3c61023ccbc54	112	PANTHER	PTHR11716	PHOSPHOLIPASE A2 FAMILY MEMBER	7	111	2.9E-27	T	28-11-2025	IPR001211	Phospholipase A2	GO:0004623(InterPro)|GO:0005509(PANTHER)|GO:0005509(InterPro)|GO:0005543(PANTHER)|GO:0006644(PANTHER)|GO:0016042(InterPro)|GO:0042130(PANTHER)|GO:0047498(PANTHER)
PRED|XP_006239208.1_phospholipase_A2_membrane_associated_isoform_X1_[Rattus_norvegicus]|1.0|0.92	5ae1b0625f4e391d75d3c61023ccbc54	112	CDD	cd00125	PLA2c	7	105	1.95814E-41	T	28-11-2025	IPR016090	Phospholipase A2-like, central domain	GO:0004623(InterPro)|GO:0006644(InterPro)|GO:0050482(InterPro)
PRED|XP_006239208.1_phospholipase_A2_membrane_associated_isoform_X1_[Rattus_norvegicus]|1.0|0.92	5ae1b0625f4e391d75d3c61023ccbc54	112	FunFam	G3DSA:1.20.90.10:FF:000001	Basic phospholipase A2 homolog	2	112	2.4E-41	T	28-11-2025	-	-	-
PRED|NP_113786.3_phospholipase_A2_membrane_associated_precursor_[Rattus_norvegicus]|1.0|0.92	5ae1b0625f4e391d75d3c61023ccbc54	112	PRINTS	PR00389	Phospholipase A2 signature	52	66	2.1E-23	T	28-11-2025	IPR001211	Phospholipase A2	GO:0004623(InterPro)|GO:0005509(InterPro)|GO:0016042(InterPro)
PRED|NP_113786.3_phospholipase_A2_membrane_associated_precursor_[Rattus_norvegicus]|1.0|0.92	5ae1b0625f4e391d75d3c61023ccbc54	112	PRINTS	PR00389	Phospholipase A2 signature	71	87	2.1E-23	T	28-11-2025	IPR001211	Phospholipase A2	GO:0004623(InterPro)|GO:0005509(InterPro)|GO:0016042(InterPro)
PRED|NP_113786.3_phospholipase_A2_membrane_associated_precursor_[Rattus_norvegicus]|1.0|0.92	5ae1b0625f4e391d75d3c61023ccbc54	112	PRINTS	PR00389	Phospholipase A2 signature	23	41	2.1E-23	T	28-11-2025	IPR001211	Phospholipase A2	GO:0004623(InterPro)|GO:0005509(InterPro)|GO:0016042(InterPro)
PRED|NP_113786.3_phospholipase_A2_membrane_associated_precursor_[Rattus_norvegicus]|1.0|0.92	5ae1b0625f4e391d75d3c61023ccbc54	112	PRINTS	PR00389	Phospholipase A2 signature	4	22	2.1E-23	T	28-11-2025	IPR001211	Phospholipase A2	GO:0004623(InterPro)|GO:0005509(InterPro)|GO:0016042(InterPro)
PRED|NP_113786.3_phospholipase_A2_membrane_associated_precursor_[Rattus_norvegicus]|1.0|0.92	5ae1b0625f4e391d75d3c61023ccbc54	112	Gene3D	G3DSA:1.20.90.10	Phospholipase A2 domain	4	112	1.1E-33	T	28-11-2025	IPR036444	Phospholipase A2 domain superfamily	GO:0004623(InterPro)|GO:0006644(InterPro)|GO:0050482(InterPro)
PRED|NP_113786.3_phospholipase_A2_membrane_associated_precursor_[Rattus_norvegicus]|1.0|0.92	5ae1b0625f4e391d75d3c61023ccbc54	112	SMART	SM00085	PA-fin	1	106	8.0E-43	T	28-11-2025	IPR016090	Phospholipase A2-like, central domain	GO:0004623(InterPro)|GO:0006644(InterPro)|GO:0050482(InterPro)
PRED|NP_113786.3_phospholipase_A2_membrane_associated_precursor_[Rattus_norvegicus]|1.0|0.92	5ae1b0625f4e391d75d3c61023ccbc54	112	SUPERFAMILY	SSF48619	Phospholipase A2, PLA2	6	112	1.97E-38	T	28-11-2025	IPR036444	Phospholipase A2 domain superfamily	GO:0004623(InterPro)|GO:0006644(InterPro)|GO:0050482(InterPro)
PRED|NP_113786.3_phospholipase_A2_membrane_associated_precursor_[Rattus_norvegicus]|1.0|0.92	5ae1b0625f4e391d75d3c61023ccbc54	112	Pfam	PF00068	Phospholipase A2	6	97	3.9E-29	T	28-11-2025	IPR016090	Phospholipase A2-like, central domain	GO:0004623(InterPro)|GO:0006644(InterPro)|GO:0050482(InterPro)
PRED|NP_113786.3_phospholipase_A2_membrane_associated_precursor_[Rattus_norvegicus]|1.0|0.92	5ae1b0625f4e391d75d3c61023ccbc54	112	PANTHER	PTHR11716	PHOSPHOLIPASE A2 FAMILY MEMBER	7	111	2.9E-27	T	28-11-2025	IPR001211	Phospholipase A2	GO:0004623(InterPro)|GO:0005509(PANTHER)|GO:0005509(InterPro)|GO:0005543(PANTHER)|GO:0006644(PANTHER)|GO:0016042(InterPro)|GO:0042130(PANTHER)|GO:0047498(PANTHER)
PRED|NP_113786.3_phospholipase_A2_membrane_associated_precursor_[Rattus_norvegicus]|1.0|0.92	5ae1b0625f4e391d75d3c61023ccbc54	112	CDD	cd00125	PLA2c	7	105	1.95814E-41	T	28-11-2025	IPR016090	Phospholipase A2-like, central domain	GO:0004623(InterPro)|GO:0006644(InterPro)|GO:0050482(InterPro)
PRED|NP_113786.3_phospholipase_A2_membrane_associated_precursor_[Rattus_norvegicus]|1.0|0.92	5ae1b0625f4e391d75d3c61023ccbc54	112	FunFam	G3DSA:1.20.90.10:FF:000001	Basic phospholipase A2 homolog	2	112	2.4E-41	T	28-11-2025	-	-	-
PRED|XP_063143333.1_phospholipase_A2_membrane_associated_isoform_X1_[Rattus_norvegicus]|1.0|0.92	5ae1b0625f4e391d75d3c61023ccbc54	112	PRINTS	PR00389	Phospholipase A2 signature	52	66	2.1E-23	T	28-11-2025	IPR001211	Phospholipase A2	GO:0004623(InterPro)|GO:0005509(InterPro)|GO:0016042(InterPro)
PRED|XP_063143333.1_phospholipase_A2_membrane_associated_isoform_X1_[Rattus_norvegicus]|1.0|0.92	5ae1b0625f4e391d75d3c61023ccbc54	112	PRINTS	PR00389	Phospholipase A2 signature	71	87	2.1E-23	T	28-11-2025	IPR001211	Phospholipase A2	GO:0004623(InterPro)|GO:0005509(InterPro)|GO:0016042(InterPro)
PRED|XP_063143333.1_phospholipase_A2_membrane_associated_isoform_X1_[Rattus_norvegicus]|1.0|0.92	5ae1b0625f4e391d75d3c61023ccbc54	112	PRINTS	PR00389	Phospholipase A2 signature	23	41	2.1E-23	T	28-11-2025	IPR001211	Phospholipase A2	GO:0004623(InterPro)|GO:0005509(InterPro)|GO:0016042(InterPro)
PRED|XP_063143333.1_phospholipase_A2_membrane_associated_isoform_X1_[Rattus_norvegicus]|1.0|0.92	5ae1b0625f4e391d75d3c61023ccbc54	112	PRINTS	PR00389	Phospholipase A2 signature	4	22	2.1E-23	T	28-11-2025	IPR001211	Phospholipase A2	GO:0004623(InterPro)|GO:0005509(InterPro)|GO:0016042(InterPro)
PRED|XP_063143333.1_phospholipase_A2_membrane_associated_isoform_X1_[Rattus_norvegicus]|1.0|0.92	5ae1b0625f4e391d75d3c61023ccbc54	112	Gene3D	G3DSA:1.20.90.10	Phospholipase A2 domain	4	112	1.1E-33	T	28-11-2025	IPR036444	Phospholipase A2 domain superfamily	GO:0004623(InterPro)|GO:0006644(InterPro)|GO:0050482(InterPro)
PRED|XP_063143333.1_phospholipase_A2_membrane_associated_isoform_X1_[Rattus_norvegicus]|1.0|0.92	5ae1b0625f4e391d75d3c61023ccbc54	112	SMART	SM00085	PA-fin	1	106	8.0E-43	T	28-11-2025	IPR016090	Phospholipase A2-like, central domain	GO:0004623(InterPro)|GO:0006644(InterPro)|GO:0050482(InterPro)
PRED|XP_063143333.1_phospholipase_A2_membrane_associated_isoform_X1_[Rattus_norvegicus]|1.0|0.92	5ae1b0625f4e391d75d3c61023ccbc54	112	SUPERFAMILY	SSF48619	Phospholipase A2, PLA2	6	112	1.97E-38	T	28-11-2025	IPR036444	Phospholipase A2 domain superfamily	GO:0004623(InterPro)|GO:0006644(InterPro)|GO:0050482(InterPro)
PRED|XP_063143333.1_phospholipase_A2_membrane_associated_isoform_X1_[Rattus_norvegicus]|1.0|0.92	5ae1b0625f4e391d75d3c61023ccbc54	112	Pfam	PF00068	Phospholipase A2	6	97	3.9E-29	T	28-11-2025	IPR016090	Phospholipase A2-like, central domain	GO:0004623(InterPro)|GO:0006644(InterPro)|GO:0050482(InterPro)
PRED|XP_063143333.1_phospholipase_A2_membrane_associated_isoform_X1_[Rattus_norvegicus]|1.0|0.92	5ae1b0625f4e391d75d3c61023ccbc54	112	PANTHER	PTHR11716	PHOSPHOLIPASE A2 FAMILY MEMBER	7	111	2.9E-27	T	28-11-2025	IPR001211	Phospholipase A2	GO:0004623(InterPro)|GO:0005509(PANTHER)|GO:0005509(InterPro)|GO:0005543(PANTHER)|GO:0006644(PANTHER)|GO:0016042(InterPro)|GO:0042130(PANTHER)|GO:0047498(PANTHER)
