cluster_id	cluster_size	rep	sources	members	has_DATABASE	has_PRED
9308	1	PRED|NP_001159813.1	PRED	PRED|NP_001159813.1	False	True
10156	1	PRED|XP_040043997.1	PRED	PRED|XP_040043997.1	False	True
931	1	PRED|XP_075920320.1	PRED	PRED|XP_075920320.1	False	True
9310	1	PRED|NP_001256677.1	PRED	PRED|NP_001256677.1	False	True
930	1	PRED|XP_075920319.1	PRED	PRED|XP_075920319.1	False	True
9542	1	PRED|XP_039690962.1	PRED	PRED|XP_039690962.1	False	True
10118	1	PRED|XP_050467843.1	PRED	PRED|XP_050467843.1	False	True
9544	1	PRED|WP_002245297.1	PRED	PRED|WP_002245297.1	False	True
9546	1	PRED|XP_961858.1	PRED	PRED|XP_961858.1	False	True
9547	1	PRED|XP_014779422.1	PRED	PRED|XP_014779422.1	False	True
10117	1	PRED|XP_753267.2	PRED	PRED|XP_753267.2	False	True
9549	1	PRED|XP_052824172.1	PRED	PRED|XP_052824172.1	False	True
955	1	PRED|XP_075920345.1	PRED	PRED|XP_075920345.1	False	True
9550	1	PRED|NP_001395939.1	PRED	PRED|NP_001395939.1	False	True
9551	1	PRED|NP_001396213.1	PRED	PRED|NP_001396213.1	False	True
9418	1	PRED|XP_628748.1	PRED	PRED|XP_628748.1	False	True
9553	1	PRED|XP_073392775.1	PRED	PRED|XP_073392775.1	False	True
10116	1	PRED|NP_974132.1	PRED	PRED|NP_974132.1	False	True
9555	1	PRED|WP_011012231.1	PRED	PRED|WP_011012231.1	False	True
10115	1	PRED|NP_566898.1	PRED	PRED|NP_566898.1	False	True
956	1	PRED|XP_075920346.1	PRED	PRED|XP_075920346.1	False	True
10114	1	PRED|NP_001031375.1	PRED	PRED|NP_001031375.1	False	True
9561	1	PRED|XP_030855108.1	PRED	PRED|XP_030855108.1	False	True
10112	1	PRED|XP_026296430.1	PRED	PRED|XP_026296430.1	False	True
9563	1	PRED|XP_029696739.1	PRED	PRED|XP_029696739.1	False	True
9564	1	PRED|XP_001010592.3	PRED	PRED|XP_001010592.3	False	True
9552	1	PRED|XP_075920006.1	PRED	PRED|XP_075920006.1	False	True
9520	1	PRED|XP_646318.1	PRED	PRED|XP_646318.1	False	True
9521	1	PRED|XP_647731.1	PRED	PRED|XP_647731.1	False	True
9523	1	PRED|WP_000867637.1	PRED	PRED|WP_000867637.1	False	True
9524	1	PRED|XP_040025922.1	PRED	PRED|XP_040025922.1	False	True
9525	1	PRED|NP_001236484.1	PRED	PRED|NP_001236484.1	False	True
9526	1	PRED|NP_001345980.1	PRED	PRED|NP_001345980.1	False	True
10121	1	PRED|WP_005777530.1	PRED	PRED|WP_005777530.1	False	True
9528	1	PRED|WP_008606069.1	PRED	PRED|WP_008606069.1	False	True
9529	1	PRED|NP_001026836.1	PRED	PRED|NP_001026836.1	False	True
953	1	PRED|XP_075920343.1	PRED	PRED|XP_075920343.1	False	True
9541	1	PRED|XP_039688139.1	PRED	PRED|XP_039688139.1	False	True
9531	1	PRED|WP_003724901.1	PRED	PRED|WP_003724901.1	False	True
9532	1	PRED|XP_009046848.1	PRED	PRED|XP_009046848.1	False	True
9534	1	PRED|XP_009048958.1	PRED	PRED|XP_009048958.1	False	True
9535	1	PRED|XP_009055245.1	PRED	PRED|XP_009055245.1	False	True
1012	1	PRED|XP_001471156.1	PRED	PRED|XP_001471156.1	False	True
9537	1	PRED|XP_009065103.1	PRED	PRED|XP_009065103.1	False	True
9538	1	PRED|XP_070681839.1	PRED	PRED|XP_070681839.1	False	True
10119	1	PRED|XP_659421.1	PRED	PRED|XP_659421.1	False	True
954	1	PRED|XP_075920344.1	PRED	PRED|XP_075920344.1	False	True
9540	1	PRED|XP_039685603.1	PRED	PRED|XP_039685603.1	False	True
9530	1	PRED|WP_004174494.1	PRED	PRED|WP_004174494.1	False	True
10110	1	PRED|XP_016853174.1	PRED	PRED|XP_016853174.1	False	True
9598	1	PRED|XP_746354.1	PRED	PRED|XP_746354.1	False	True
9599	1	PRED|WP_439853212.1	PRED	PRED|WP_439853212.1	False	True
96	1	PRED|XP_075914984.1	PRED	PRED|XP_075914984.1	False	True
960	1	PRED|XP_075920350.1	PRED	PRED|XP_075920350.1	False	True
9600	1	PRED|XP_001559885.1	PRED	PRED|XP_001559885.1	False	True
1011	1	PRED|XP_063136868.1	PRED	PRED|XP_063136868.1	False	True
9602	1	PRED|XP_024312294.1	PRED	PRED|XP_024312294.1	False	True
9603	1	PRED|NP_001021334.1	PRED	PRED|NP_001021334.1	False	True
9604	1	PRED|NP_001033416.1	PRED	PRED|NP_001033416.1	False	True
9565	1	PRED|XP_001015106.3	PRED	PRED|XP_001015106.3	False	True
9606	1	PRED|NP_001294766.1	PRED	PRED|NP_001294766.1	False	True
9607	1	PRED|NP_001309577.1	PRED	PRED|NP_001309577.1	False	True
9608	1	PRED|NP_001355443.1	PRED	PRED|NP_001355443.1	False	True
9609	1	PRED|NP_001379813.1	PRED	PRED|NP_001379813.1	False	True
961	1	PRED|XP_075920351.1	PRED	PRED|XP_075920351.1	False	True
9610	1	PRED|NP_497590.1	PRED	PRED|NP_497590.1	False	True
9611	1	PRED|NP_503903.1	PRED	PRED|NP_503903.1	False	True
9612	1	PRED|NP_507802.1	PRED	PRED|NP_507802.1	False	True
9613	1	PRED|NP_508286.1	PRED	PRED|NP_508286.1	False	True
9614	1	PRED|NP_510187.1	PRED	PRED|NP_510187.1	False	True
9605	1	PRED|NP_001294102.1	PRED	PRED|NP_001294102.1	False	True
9566	1	PRED|XP_012650791.1	PRED	PRED|XP_012650791.1	False	True
9567	1	PRED|XP_017974220.1	PRED	PRED|XP_017974220.1	False	True
9568	1	PRED|XP_018635321.1	PRED	PRED|XP_018635321.1	False	True
9569	1	PRED|XP_018638477.1	PRED	PRED|XP_018638477.1	False	True
957	1	PRED|XP_075920347.1	PRED	PRED|XP_075920347.1	False	True
9570	1	PRED|XP_976379.1	PRED	PRED|XP_976379.1	False	True
9571	1	PRED|XP_803814.1	PRED	PRED|XP_803814.1	False	True
9572	1	PRED|XP_822950.1	PRED	PRED|XP_822950.1	False	True
9573	1	PRED|XP_844251.1	PRED	PRED|XP_844251.1	False	True
9575	1	PRED|XP_031762550.1	PRED	PRED|XP_031762550.1	False	True
9596	1	PRED|NP_001326793.1	PRED	PRED|NP_001326793.1	False	True
9577	1	PRED|NP_001131385.1	PRED	PRED|NP_001131385.1	False	True
9578	1	PRED|NP_001144880.2	PRED	PRED|NP_001144880.2	False	True
9579	1	PRED|NP_001158947.2	PRED	PRED|NP_001158947.2	False	True
958	1	PRED|XP_075920348.1	PRED	PRED|XP_075920348.1	False	True
9589	1	PRED|XP_061512343.1	PRED	PRED|XP_061512343.1	False	True
959	1	PRED|XP_075920349.1	PRED	PRED|XP_075920349.1	False	True
9590	1	PRED|XP_061513752.1	PRED	PRED|XP_061513752.1	False	True
9591	1	PRED|XP_006568972.2	PRED	PRED|XP_006568972.2	False	True
10111	1	PRED|XP_062827834.1	PRED	PRED|XP_062827834.1	False	True
9594	1	PRED|NP_001323508.1	PRED	PRED|NP_001323508.1	False	True
9595	1	PRED|NP_001325119.1	PRED	PRED|NP_001325119.1	False	True
9576	1	PRED|WP_002209001.1	PRED	PRED|WP_002209001.1	False	True
944	1	PRED|XP_075920334.1	PRED	PRED|XP_075920334.1	False	True
9440	1	PRED|XP_070664229.1	PRED	PRED|XP_070664229.1	False	True
9441	1	PRED|WP_010869931.1	PRED	PRED|WP_010869931.1	False	True
9442	1	PRED|WP_010870029.1	PRED	PRED|WP_010870029.1	False	True
9443	1	PRED|WP_424353345.1	PRED	PRED|WP_424353345.1	False	True
9444	1	PRED|WP_050888770.1	PRED	PRED|WP_050888770.1	False	True
9445	1	PRED|XP_958706.1	PRED	PRED|XP_958706.1	False	True
10131	1	PRED|NP_491699.2	PRED	PRED|NP_491699.2	False	True
9447	1	PRED|XP_015632317.1	PRED	PRED|XP_015632317.1	False	True
10130	1	PRED|NP_491253.1	PRED	PRED|NP_491253.1	False	True
952	1	PRED|XP_075920342.1	PRED	PRED|XP_075920342.1	False	True
945	1	PRED|XP_075920335.1	PRED	PRED|XP_075920335.1	False	True
9450	1	PRED|XP_002178517.1	PRED	PRED|XP_002178517.1	False	True
9451	1	PRED|XP_002180039.1	PRED	PRED|XP_002180039.1	False	True
9452	1	PRED|XP_024384204.1	PRED	PRED|XP_024384204.1	False	True
9453	1	PRED|XP_002319194.1	PRED	PRED|XP_002319194.1	False	True
1013	1	PRED|XP_059597274.1	PRED	PRED|XP_059597274.1	False	True
9455	1	PRED|WP_003097836.1	PRED	PRED|WP_003097836.1	False	True
9456	1	PRED|WP_031299284.1	PRED	PRED|WP_031299284.1	False	True
9458	1	PRED|NP_595154.3	PRED	PRED|NP_595154.3	False	True
9459	1	PRED|XP_006351876.1	PRED	PRED|XP_006351876.1	False	True
9449	1	PRED|XP_015642606.1	PRED	PRED|XP_015642606.1	False	True
9419	1	PRED|XP_628919.1	PRED	PRED|XP_628919.1	False	True
942	1	PRED|XP_075920332.1	PRED	PRED|XP_075920332.1	False	True
9420	1	PRED|XP_640476.1	PRED	PRED|XP_640476.1	False	True
9421	1	PRED|XP_643872.1	PRED	PRED|XP_643872.1	False	True
9422	1	PRED|XP_645527.1	PRED	PRED|XP_645527.1	False	True
9423	1	PRED|XP_646223.1	PRED	PRED|XP_646223.1	False	True
10138	1	PRED|XP_042916730.1	PRED	PRED|XP_042916730.1	False	True
9425	1	PRED|NP_001261858.1	PRED	PRED|NP_001261858.1	False	True
10137	1	PRED|WP_250487999.1	PRED	PRED|WP_250487999.1	False	True
10136	1	PRED|WP_002870410.1	PRED	PRED|WP_002870410.1	False	True
9439	1	PRED|XP_009067031.1	PRED	PRED|XP_009067031.1	False	True
10135	1	PRED|NP_508789.1	PRED	PRED|NP_508789.1	False	True
943	1	PRED|XP_075920333.1	PRED	PRED|XP_075920333.1	False	True
10134	1	PRED|NP_503447.1	PRED	PRED|NP_503447.1	False	True
10133	1	PRED|NP_500153.1	PRED	PRED|NP_500153.1	False	True
10132	1	PRED|NP_498259.1	PRED	PRED|NP_498259.1	False	True
9433	1	PRED|NP_848522.1	PRED	PRED|NP_848522.1	False	True
9434	1	PRED|WP_011998195.1	PRED	PRED|WP_011998195.1	False	True
9435	1	PRED|XP_001686863.1	PRED	PRED|XP_001686863.1	False	True
9436	1	PRED|XP_009057972.1	PRED	PRED|XP_009057972.1	False	True
9437	1	PRED|XP_009058648.1	PRED	PRED|XP_009058648.1	False	True
9438	1	PRED|XP_009063896.1	PRED	PRED|XP_009063896.1	False	True
9428	1	PRED|NP_648739.2	PRED	PRED|NP_648739.2	False	True
95	1	PRED|XP_075911860.1	PRED	PRED|XP_075911860.1	False	True
950	1	PRED|XP_075920340.1	PRED	PRED|XP_075920340.1	False	True
9501	1	PRED|WP_032571211.1	PRED	PRED|WP_032571211.1	False	True
9502	1	PRED|XP_024547510.1	PRED	PRED|XP_024547510.1	False	True
9504	1	PRED|XP_024316220.1	PRED	PRED|XP_024316220.1	False	True
9505	1	PRED|NP_001021775.1	PRED	PRED|NP_001021775.1	False	True
9506	1	PRED|NP_001033326.2	PRED	PRED|NP_001033326.2	False	True
9507	1	PRED|NP_001255405.1	PRED	PRED|NP_001255405.1	False	True
10124	1	PRED|NP_001033477.2	PRED	PRED|NP_001033477.2	False	True
9509	1	PRED|NP_001370867.1	PRED	PRED|NP_001370867.1	False	True
946	1	PRED|XP_075920336.1	PRED	PRED|XP_075920336.1	False	True
9510	1	PRED|NP_492978.1	PRED	PRED|NP_492978.1	False	True
9511	1	PRED|NP_500317.2	PRED	PRED|NP_500317.2	False	True
9512	1	PRED|NP_500422.3	PRED	PRED|NP_500422.3	False	True
9513	1	PRED|NP_503451.1	PRED	PRED|NP_503451.1	False	True
9514	1	PRED|XP_042200482.1	PRED	PRED|XP_042200482.1	False	True
9515	1	PRED|NP_001315002.1	PRED	PRED|NP_001315002.1	False	True
10123	1	PRED|NP_001024125.1	PRED	PRED|NP_001024125.1	False	True
9517	1	PRED|XP_046443181.1	PRED	PRED|XP_046443181.1	False	True
9518	1	PRED|XP_644990.1	PRED	PRED|XP_644990.1	False	True
9519	1	PRED|XP_646316.1	PRED	PRED|XP_646316.1	False	True
951	1	PRED|XP_075920341.1	PRED	PRED|XP_075920341.1	False	True
9460	1	PRED|XP_006356072.1	PRED	PRED|XP_006356072.1	False	True
10129	1	PRED|NP_001368663.1	PRED	PRED|NP_001368663.1	False	True
10128	1	PRED|NP_001333555.1	PRED	PRED|NP_001333555.1	False	True
9463	1	PRED|WP_040008414.1	PRED	PRED|WP_040008414.1	False	True
9464	1	PRED|WP_000710803.1	PRED	PRED|WP_000710803.1	False	True
9465	1	PRED|WP_237243948.1	PRED	PRED|WP_237243948.1	False	True
9466	1	PRED|XP_001027571.1	PRED	PRED|XP_001027571.1	False	True
9467	1	PRED|XP_001031370.1	PRED	PRED|XP_001031370.1	False	True
9468	1	PRED|XP_012651553.1	PRED	PRED|XP_012651553.1	False	True
9469	1	PRED|XP_012655656.1	PRED	PRED|XP_012655656.1	False	True
9499	1	PRED|NP_564508.1	PRED	PRED|NP_564508.1	False	True
9470	1	PRED|XP_012656352.1	PRED	PRED|XP_012656352.1	False	True
9471	1	PRED|XP_011391189.1	PRED	PRED|XP_011391189.1	False	True
9472	1	PRED|NP_001142786.1	PRED	PRED|NP_001142786.1	False	True
9473	1	PRED|XP_020400520.1	PRED	PRED|XP_020400520.1	False	True
948	1	PRED|XP_075920338.1	PRED	PRED|XP_075920338.1	False	True
949	1	PRED|XP_075920339.1	PRED	PRED|XP_075920339.1	False	True
9493	1	PRED|XP_062835285.1	PRED	PRED|XP_062835285.1	False	True
9494	1	PRED|XP_001230736.2	PRED	PRED|XP_001230736.2	False	True
9495	1	PRED|XP_001230805.2	PRED	PRED|XP_001230805.2	False	True
9496	1	PRED|XP_316528.3	PRED	PRED|XP_316528.3	False	True
9498	1	PRED|NP_175429.1	PRED	PRED|NP_175429.1	False	True
947	1	PRED|XP_075920337.1	PRED	PRED|XP_075920337.1	False	True
7558	1	PRED|NP_001138293.1	PRED	PRED|NP_001138293.1	False	True
7559	1	PRED|XP_073775697.1	PRED	PRED|XP_073775697.1	False	True
756	1	PRED|XP_059592824.1	PRED	PRED|XP_059592824.1	False	True
7560	1	PRED|XP_073781612.1	PRED	PRED|XP_073781612.1	False	True
1057	1	PRED|XP_063131956.1	PRED	PRED|XP_063131956.1	False	True
7562	1	PRED|NP_001137634.1	PRED	PRED|NP_001137634.1	False	True
7563	1	PRED|NP_001188812.1	PRED	PRED|NP_001188812.1	False	True
7564	1	PRED|NP_001287026.1	PRED	PRED|NP_001287026.1	False	True
7565	1	PRED|NP_722933.1	PRED	PRED|NP_722933.1	False	True
7566	1	PRED|NP_729668.1	PRED	PRED|NP_729668.1	False	True
8512	1	PRED|XP_961072.1	PRED	PRED|XP_961072.1	False	True
7568	1	PRED|NP_990177.1	PRED	PRED|NP_990177.1	False	True
7569	1	PRED|XP_040530703.1	PRED	PRED|XP_040530703.1	False	True
757	1	PRED|XP_031761863.1	PRED	PRED|XP_031761863.1	False	True
7570	1	PRED|XP_040530704.1	PRED	PRED|XP_040530704.1	False	True
7571	1	PRED|XP_040530705.1	PRED	PRED|XP_040530705.1	False	True
7572	1	PRED|XP_040530706.1	PRED	PRED|XP_040530706.1	False	True
7573	1	PRED|XP_040530707.1	PRED	PRED|XP_040530707.1	False	True
7574	1	PRED|XP_040530929.1	PRED	PRED|XP_040530929.1	False	True
7575	1	PRED|XP_040530931.1	PRED	PRED|XP_040530931.1	False	True
7576	1	PRED|XP_040530932.1	PRED	PRED|XP_040530932.1	False	True
10568	1	PRED|NP_001078786.1	PRED	PRED|NP_001078786.1	False	True
10571	1	PRED|NP_001325761.1	PRED	PRED|NP_001325761.1	False	True
7537	1	PRED|NP_973437.1	PRED	PRED|NP_973437.1	False	True
7538	1	PRED|XP_731539.1	PRED	PRED|XP_731539.1	False	True
7539	1	PRED|WP_048655266.1	PRED	PRED|WP_048655266.1	False	True
7540	1	PRED|XP_021203765.1	PRED	PRED|XP_021203765.1	False	True
7541	1	PRED|XP_024545996.1	PRED	PRED|XP_024545996.1	False	True
7542	1	PRED|XP_024547442.1	PRED	PRED|XP_024547442.1	False	True
7543	1	PRED|NP_001023579.1	PRED	PRED|NP_001023579.1	False	True
7544	1	PRED|NP_001294234.1	PRED	PRED|NP_001294234.1	False	True
7545	1	PRED|NP_001379956.1	PRED	PRED|NP_001379956.1	False	True
7557	1	PRED|XP_005536743.1	PRED	PRED|XP_005536743.1	False	True
7547	1	PRED|NP_507911.1	PRED	PRED|NP_507911.1	False	True
10570	1	PRED|NP_001318779.1	PRED	PRED|NP_001318779.1	False	True
7549	1	PRED|XP_001701071.1	PRED	PRED|XP_001701071.1	False	True
7550	1	PRED|XP_042915187.1	PRED	PRED|XP_042915187.1	False	True
7551	1	PRED|XP_042922393.1	PRED	PRED|XP_042922393.1	False	True
7552	1	PRED|XP_002126332.1	PRED	PRED|XP_002126332.1	False	True
7553	1	PRED|XP_026694908.1	PRED	PRED|XP_026694908.1	False	True
7554	1	PRED|WP_157971786.1	PRED	PRED|WP_157971786.1	False	True
7555	1	PRED|WP_231300396.1	PRED	PRED|WP_231300396.1	False	True
7556	1	PRED|XP_011429230.3	PRED	PRED|XP_011429230.3	False	True
7546	1	PRED|NP_491299.1	PRED	PRED|NP_491299.1	False	True
7599	1	PRED|XP_024397023.1	PRED	PRED|XP_024397023.1	False	True
76	1	PRED|XP_030847122.1	PRED	PRED|XP_030847122.1	False	True
760	1	PRED|XP_018672277.1	PRED	PRED|XP_018672277.1	False	True
7600	1	PRED|XP_024402069.2	PRED	PRED|XP_024402069.2	False	True
1056	1	PRED|XP_063131955.1	PRED	PRED|XP_063131955.1	False	True
7602	1	PRED|XP_002314627.1	PRED	PRED|XP_002314627.1	False	True
7603	1	PRED|XP_024446872.1	PRED	PRED|XP_024446872.1	False	True
7604	1	PRED|NP_001102119.1	PRED	PRED|NP_001102119.1	False	True
7605	1	PRED|XP_038963831.1	PRED	PRED|XP_038963831.1	False	True
7606	1	PRED|XP_063137075.1	PRED	PRED|XP_063137075.1	False	True
7577	1	PRED|XP_040530933.1	PRED	PRED|XP_040530933.1	False	True
7608	1	PRED|XP_063142440.1	PRED	PRED|XP_063142440.1	False	True
7609	1	PRED|WP_001194343.1	PRED	PRED|WP_001194343.1	False	True
761	1	PRED|XP_031738895.1	PRED	PRED|XP_031738895.1	False	True
7610	1	PRED|XP_021304495.1	PRED	PRED|XP_021304495.1	False	True
1055	1	PRED|XP_039690073.1	PRED	PRED|XP_039690073.1	False	True
1054	1	PRED|XP_070675908.1	PRED	PRED|XP_070675908.1	False	True
10536	1	PRED|NP_001147309.2	PRED	PRED|NP_001147309.2	False	True
7614	1	PRED|WP_005409001.1	PRED	PRED|WP_005409001.1	False	True
7615	1	PRED|XP_030830673.1	PRED	PRED|XP_030830673.1	False	True
7616	1	PRED|XP_030850014.1	PRED	PRED|XP_030850014.1	False	True
7607	1	PRED|XP_063140893.1	PRED	PRED|XP_063140893.1	False	True
7578	1	PRED|XP_046783168.1	PRED	PRED|XP_046783168.1	False	True
7579	1	PRED|XP_040021058.1	PRED	PRED|XP_040021058.1	False	True
758	1	PRED|XP_062815957.1	PRED	PRED|XP_062815957.1	False	True
7580	1	PRED|XP_040025016.1	PRED	PRED|XP_040025016.1	False	True
7581	1	PRED|NP_001298126.1	PRED	PRED|NP_001298126.1	False	True
7582	1	PRED|NP_001383009.1	PRED	PRED|NP_001383009.1	False	True
10566	1	PRED|XP_062839693.1	PRED	PRED|XP_062839693.1	False	True
7584	1	PRED|XP_009043795.1	PRED	PRED|XP_009043795.1	False	True
7585	1	PRED|XP_009052525.1	PRED	PRED|XP_009052525.1	False	True
10565	1	PRED|XP_008119297.1	PRED	PRED|XP_008119297.1	False	True
7598	1	PRED|XP_066165948.1	PRED	PRED|XP_066165948.1	False	True
7588	1	PRED|XP_028964674.2	PRED	PRED|XP_028964674.2	False	True
7589	1	PRED|XP_003595321.1	PRED	PRED|XP_003595321.1	False	True
759	1	PRED|NP_504393.1	PRED	PRED|NP_504393.1	False	True
7590	1	PRED|XP_013466667.1	PRED	PRED|XP_013466667.1	False	True
7591	1	PRED|XP_039682563.1	PRED	PRED|XP_039682563.1	False	True
10564	1	PRED|WP_000897685.1	PRED	PRED|WP_000897685.1	False	True
7593	1	PRED|NP_081787.1	PRED	PRED|NP_081787.1	False	True
7594	1	PRED|XP_032235941.2	PRED	PRED|XP_032235941.2	False	True
7595	1	PRED|WP_238523199.1	PRED	PRED|WP_238523199.1	False	True
7596	1	PRED|XP_015613851.1	PRED	PRED|XP_015613851.1	False	True
7597	1	PRED|XP_066162504.1	PRED	PRED|XP_066162504.1	False	True
7587	1	PRED|XP_009066088.1	PRED	PRED|XP_009066088.1	False	True
7465	1	PRED|XP_009065380.1	PRED	PRED|XP_009065380.1	False	True
7466	1	PRED|XP_008359356.1	PRED	PRED|XP_008359356.1	False	True
7467	1	PRED|XP_070676243.1	PRED	PRED|XP_070676243.1	False	True
7468	1	PRED|XP_013455209.1	PRED	PRED|XP_013455209.1	False	True
7469	1	PRED|XP_013467677.2	PRED	PRED|XP_013467677.2	False	True
10585	1	PRED|WP_079862097.1	PRED	PRED|WP_079862097.1	False	True
7470	1	PRED|XP_039688766.1	PRED	PRED|XP_039688766.1	False	True
7471	1	PRED|WP_064496619.1	PRED	PRED|WP_064496619.1	False	True
7472	1	PRED|WP_003406169.1	PRED	PRED|WP_003406169.1	False	True
7473	1	PRED|XP_048579001.1	PRED	PRED|XP_048579001.1	False	True
7535	1	PRED|NP_001320465.1	PRED	PRED|NP_001320465.1	False	True
7475	1	PRED|WP_012215890.1	PRED	PRED|WP_012215890.1	False	True
7476	1	PRED|XP_052830462.1	PRED	PRED|XP_052830462.1	False	True
10584	1	PRED|NP_491720.2	PRED	PRED|NP_491720.2	False	True
7478	1	PRED|XP_015641724.1	PRED	PRED|XP_015641724.1	False	True
10583	1	PRED|NP_001337314.1	PRED	PRED|NP_001337314.1	False	True
748	1	PRED|XP_075911442.1	PRED	PRED|XP_075911442.1	False	True
7480	1	PRED|XP_002178084.1	PRED	PRED|XP_002178084.1	False	True
10582	1	PRED|NP_001294774.1	PRED	PRED|NP_001294774.1	False	True
7482	1	PRED|XP_024369401.1	PRED	PRED|XP_024369401.1	False	True
7483	1	PRED|XP_024401141.1	PRED	PRED|XP_024401141.1	False	True
7474	1	PRED|XP_956131.1	PRED	PRED|XP_956131.1	False	True
7445	1	PRED|NP_001284808.1	PRED	PRED|NP_001284808.1	False	True
1059	1	PRED|XP_063131958.1	PRED	PRED|XP_063131958.1	False	True
7447	1	PRED|NP_572763.3	PRED	PRED|NP_572763.3	False	True
7448	1	PRED|NP_650172.1	PRED	PRED|NP_650172.1	False	True
7449	1	PRED|NP_652510.2	PRED	PRED|NP_652510.2	False	True
745	1	PRED|XP_075930819.1	PRED	PRED|XP_075930819.1	False	True
7450	1	PRED|XP_040531193.1	PRED	PRED|XP_040531193.1	False	True
7451	1	PRED|XP_040545940.1	PRED	PRED|XP_040545940.1	False	True
10589	1	PRED|WP_021388278.1	PRED	PRED|WP_021388278.1	False	True
10588	1	PRED|WP_003419503.1	PRED	PRED|WP_003419503.1	False	True
7464	1	PRED|XP_009064422.1	PRED	PRED|XP_009064422.1	False	True
7455	1	PRED|XP_040866768.1	PRED	PRED|XP_040866768.1	False	True
7456	1	PRED|WP_434645254.1	PRED	PRED|WP_434645254.1	False	True
7457	1	PRED|XP_047297407.1	PRED	PRED|XP_047297407.1	False	True
10586	1	PRED|XP_042918737.1	PRED	PRED|XP_042918737.1	False	True
7459	1	PRED|XP_009047286.1	PRED	PRED|XP_009047286.1	False	True
746	1	PRED|XP_063133709.1	PRED	PRED|XP_063133709.1	False	True
7460	1	PRED|XP_009050639.1	PRED	PRED|XP_009050639.1	False	True
7461	1	PRED|XP_009055980.1	PRED	PRED|XP_009055980.1	False	True
7462	1	PRED|XP_009056157.1	PRED	PRED|XP_009056157.1	False	True
7463	1	PRED|XP_009063407.1	PRED	PRED|XP_009063407.1	False	True
10587	1	PRED|XP_042928960.1	PRED	PRED|XP_042928960.1	False	True
7505	1	PRED|XP_012651851.1	PRED	PRED|XP_012651851.1	False	True
7506	1	PRED|XP_012652068.1	PRED	PRED|XP_012652068.1	False	True
7507	1	PRED|XP_012655951.1	PRED	PRED|XP_012655951.1	False	True
7508	1	PRED|XP_017970176.1	PRED	PRED|XP_017970176.1	False	True
7509	1	PRED|XP_017974783.1	PRED	PRED|XP_017974783.1	False	True
751	1	PRED|XP_075910831.1	PRED	PRED|XP_075910831.1	False	True
10575	1	PRED|XP_749283.1	PRED	PRED|XP_749283.1	False	True
10574	1	PRED|WP_143274373.1	PRED	PRED|WP_143274373.1	False	True
7512	1	PRED|XP_803423.1	PRED	PRED|XP_803423.1	False	True
7513	1	PRED|XP_823185.1	PRED	PRED|XP_823185.1	False	True
10581	1	PRED|NP_001022153.1	PRED	PRED|NP_001022153.1	False	True
10573	1	PRED|WP_010877841.1	PRED	PRED|WP_010877841.1	False	True
7516	1	PRED|NP_001350778.1	PRED	PRED|NP_001350778.1	False	True
7517	1	PRED|XP_008669286.1	PRED	PRED|XP_008669286.1	False	True
7518	1	PRED|XP_008670292.1	PRED	PRED|XP_008670292.1	False	True
7529	1	PRED|XP_006570179.1	PRED	PRED|XP_006570179.1	False	True
753	1	PRED|XP_012940864.1	PRED	PRED|XP_012940864.1	False	True
7530	1	PRED|XP_005100372.1	PRED	PRED|XP_005100372.1	False	True
7531	1	PRED|NP_001031027.1	PRED	PRED|NP_001031027.1	False	True
10572	1	PRED|NP_568083.1	PRED	PRED|NP_568083.1	False	True
7534	1	PRED|NP_001190005.1	PRED	PRED|NP_001190005.1	False	True
7514	1	PRED|XP_827271.1	PRED	PRED|XP_827271.1	False	True
10580	1	PRED|XP_024551963.1	PRED	PRED|XP_024551963.1	False	True
7486	1	PRED|XP_073394269.1	PRED	PRED|XP_073394269.1	False	True
7487	1	PRED|XP_073394993.1	PRED	PRED|XP_073394993.1	False	True
7488	1	PRED|XP_001348729.1	PRED	PRED|XP_001348729.1	False	True
7489	1	PRED|XP_001351068.1	PRED	PRED|XP_001351068.1	False	True
749	1	PRED|XP_002323166.3	PRED	PRED|XP_002323166.3	False	True
7490	1	PRED|XP_006386717.1	PRED	PRED|XP_006386717.1	False	True
7491	1	PRED|XP_024438643.1	PRED	PRED|XP_024438643.1	False	True
7492	1	PRED|WP_023224920.1	PRED	PRED|WP_023224920.1	False	True
1058	1	PRED|XP_063131957.1	PRED	PRED|XP_063131957.1	False	True
7504	1	PRED|XP_012651656.1	PRED	PRED|XP_012651656.1	False	True
7495	1	PRED|XP_015162190.1	PRED	PRED|XP_015162190.1	False	True
7496	1	PRED|XP_002453014.2	PRED	PRED|XP_002453014.2	False	True
7497	1	PRED|XP_002466281.2	PRED	PRED|XP_002466281.2	False	True
10579	1	PRED|XP_024546445.1	PRED	PRED|XP_024546445.1	False	True
10578	1	PRED|NP_001128677.1	PRED	PRED|NP_001128677.1	False	True
10577	1	PRED|WP_005791529.1	PRED	PRED|WP_005791529.1	False	True
750	1	PRED|XP_001008646.1	PRED	PRED|XP_001008646.1	False	True
7500	1	PRED|XP_021319218.1	PRED	PRED|XP_021319218.1	False	True
10576	1	PRED|XP_050468907.1	PRED	PRED|XP_050468907.1	False	True
7502	1	PRED|XP_030842138.1	PRED	PRED|XP_030842138.1	False	True
7503	1	PRED|XP_012651263.1	PRED	PRED|XP_012651263.1	False	True
7494	1	PRED|XP_006356625.1	PRED	PRED|XP_006356625.1	False	True
